Spark Area,Average Spark Brightness,Max Spark Brightness,Average Max Spark Brightness
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
149042,159.00331450195247,58714,239.42848383690432
123082,125.58660080271689,17480,223.00737986270022
168809,139.71592746832218,36133,224.64190629064845
147817,137.43032262865572,29754,222.67056530214424
154399,143.75683780335365,33543,222.27797155889456
165583,143.49176545901452,38965,223.34677274477096
160964,146.22934941974603,41707,222.79216918023354
166903,141.85163837678172,38081,223.51807988235603
167080,143.01586665070624,38933,223.2725194565022
167458,143.32867345841942,36718,222.1267498229751
169014,145.01624717479027,42907,223.51613955764793
181622,141.42462366893878,41952,223.4613367658276
172965,146.01443644667995,41719,223.38577147103237
182620,142.29200525681745,41752,223.91497413297566
174382,141.884626853689,35658,223.2619328061024
181820,144.26085689143108,45279,222.94151814306852
174880,146.12843664226898,46330,223.20446794733434
160140,136.7384101411265,28317,222.32736518699014
158344,133.79022255342798,28597,221.54907857467566
173567,137.15194132525193,31385,221.46490361637726
171306,140.96905537459284,36596,221.7910154115204
160001,138.94322535484153,31052,221.61013783331185
156118,140.03587670864346,33016,222.68857523624908
152796,137.84382444566612,31058,223.46400283340847
171097,143.28574434385175,43149,223.57352429952027
185769,145.54285160602683,49466,224.48611167266407
178899,144.0424932503815,44775,223.96500279173645
172949,143.28504356775696,42844,224.85855662403137
168052,136.84172756051697,33074,222.89366269577312
161110,138.56800943454783,32856,224.13942658875092
150723,139.05117997916707,32155,223.10598662727415
162239,140.15135694869915,35126,224.30430450378637
162023,135.02349666405388,31838,223.56080783968844
165155,138.2602040507402,33734,224.6074879943084
162206,141.34167663341677,38068,224.20988756961228
172930,141.5511825594171,38877,223.46750006430537
163693,143.67151313739745,42591,224.46408865722805
170872,137.13061824055433,37023,223.9663452448478
182975,140.1537641754338,39202,224.85901229529105
177465,144.27762657425407,44871,225.0394686991598
178076,142.424751229812,42253,224.894185028282
183469,137.11445530307572,37005,224.14384542629375
175313,143.08198479291326,41454,223.833936411444
163055,139.05279200269848,32175,222.9676456876457
164502,136.65531726058043,31812,222.73233371054948
160461,133.27403543540174,25364,221.83169058508122
165158,142.3548541396723,41311,224.6537483963109
184222,143.63926132600884,44300,223.6783295711061
176907,141.24072535286902,40857,223.93714663337983
180456,141.6931107860088,40527,225.46549214104178
174113,139.69942508600735,39767,225.54452183971634
160062,141.17832464919843,37514,224.19648664498587
158576,135.01478155584704,31630,224.49411950679735
160022,136.20649035757583,33150,224.18856711915535
159441,136.4449482880815,33228,225.65796918261708
155101,136.74162642407205,31026,225.05305227873396
165301,140.09367759420692,37527,224.07400005329495
154965,140.8411705869067,36074,225.15975494816212
163116,137.46237646828024,34845,225.89789065863107
154950,138.72137463697968,34897,224.85958678396423
170582,138.543081919546,34789,225.5646037540602
161003,140.59061632391942,35039,225.020006278718
172342,137.91183228696428,34585,225.6854416654619
169169,138.4482558861257,36920,225.94260563380283
165640,136.02744506157933,33677,225.30299611010483
176895,140.1147177704288,39610,226.06190355970713
171955,137.79027652583525,34085,225.72691799911985
171825,139.2052204277608,38485,225.38856697414576
174731,137.01279681338744,34278,224.96079117801506
165248,133.44419297056547,28302,224.15384071797047
170576,135.23996341806586,32877,223.74535389482008
155753,133.35784222454785,25069,222.33096653237067
153358,135.55736903193835,28838,224.23094528053264
163725,135.34355779508323,30789,224.02712007535158
181627,138.71922676694544,36099,223.50957090224105
175117,140.48042737141455,36024,223.2642960248723
164900,137.11214675560947,32869,223.47762329246402
162756,133.71158666961585,26303,224.41519978709653
158650,132.40848408446266,26910,223.32627276105538
164551,138.64682681964862,32773,224.25011442345834
170459,139.64014220428373,34081,223.8929608872979
170215,134.03593102840526,29904,224.09065676832532
176943,133.09576530295067,30325,224.6631492168178
167495,138.06212125735095,33060,223.80659407138535
164056,134.31681255181158,30548,225.02095063506613
166997,138.35538362964604,34337,224.656522118997
167269,134.66332673717187,30788,226.3610822398337
164105,137.1363029767527,30833,225.62955275192164
166149,140.5348211545059,36192,225.9564268346596
171962,139.15560414510182,35516,225.77939520216242
173835,140.2029050536428,36302,224.40526692744203
186114,137.01097714304137,36408,225.4016424961547
172413,140.96578564261395,37047,225.26906362188572
182410,141.4380132668165,44193,225.65940307288486
186498,141.24148784437367,42002,224.393481262797
187001,140.44402971107107,40610,224.8143314454568
184623,138.63428175254438,39274,223.5677292865509
174745,137.4150447795359,33290,223.64959447281467
165215,136.1348606361408,31605,222.17433950324315
156530,133.53167443940458,24169,221.7655674624519
160876,131.46466844028942,25927,222.3476298839048
163662,140.27126028033385,31191,222.05338078291814
168523,137.63002082801754,31514,221.85209748048487
165175,133.64751929771455,25803,221.86269038483897
156545,133.00254878788846,22358,221.30266571249663
153109,136.6248881515783,27429,221.43038390025157
151920,138.63819773565035,27297,220.8688500567828
172153,142.15014551009858,37463,221.8010036569415
179771,141.94579770930795,41858,222.5268765827321
181304,138.76898468869965,40334,224.32545743045569
169375,129.0129003690037,22197,220.72735054286616
182250,144.78590397805212,44348,222.9314287002796
153819,137.4267028130465,26071,220.6236814851751
159953,136.47794039499104,32015,222.15374043417148
166933,137.6525312550544,33128,222.31864283989376
170524,137.30629706082428,31235,221.27065791579957
182829,140.362251065203,37009,222.0152125158745
172426,137.7252154547458,34495,222.10845050007248
174133,140.17666955717755,35459,222.75704334583602
190666,140.99162934136135,42598,223.01610404244332
177191,142.2669210061459,39773,222.9158977195585
187571,142.83977267274793,47645,223.10815405603947
187784,142.38010160610062,42601,222.42106992793597
185806,140.45597020548314,39947,221.70470873907928
177485,143.31631405470884,39782,221.59318284651349
181613,138.20049225551034,35599,220.73785780499452
176033,139.63539790834673,32346,221.6009398380016
168258,137.51989207051076,32073,221.5828578555171
182559,140.12168668759142,36495,221.05466502260583
177661,139.21020370255712,34971,222.22627319779247
184153,145.3295194756534,42954,222.11444801415468
166530,139.58206329189935,33865,221.8773069540824
172495,141.25463346763675,34792,221.88586456656702
173013,143.17476721402437,44303,223.08092002798907
182018,140.85679987693524,43276,222.95845272206304
191200,145.20469142259415,47676,223.69359845624632
177882,139.47098076252797,40603,222.27103908578184
176597,143.03318855926204,42275,223.31068007096394
174743,142.0729185146186,42077,223.1391496542054
178289,140.4067553242208,37096,222.0934062971749
179662,137.9156081976155,36736,222.6808580139373
178383,142.00576848690739,41320,223.42756534365924
177688,140.70656994282112,41864,223.17810051595643
177763,140.57614351692985,42046,222.84383770156495
182657,140.00366260258298,39128,222.717542424862
191237,139.3104472460873,38356,221.711648764209
193886,143.4219025612989,46984,223.69004341903627
191797,144.05160664661074,49764,223.8288119926051
203719,143.50436139977126,50945,224.02459515163412
200786,146.40049605052144,53683,224.25529497233762
193625,144.6179935442221,50854,225.06274825972392
197134,145.06580802905637,53032,224.22103635540805
194936,140.81069684409243,45228,222.5093526134253
181111,137.16950378497165,33849,221.62956069603237
178908,139.18603975227492,39024,222.00476629766297
177384,141.34244351237993,41089,222.47934970430043
189668,141.68341523082438,47235,223.0736741822801
193760,142.63882122213047,48580,222.55782214903252
197865,143.92663179440527,49679,223.21467823426397
181073,143.50671828489064,44847,223.1350814993199
182551,143.57784399975898,44509,223.091711788627
176926,141.3558210777387,41611,222.74501934584606
171171,143.49803412961307,40563,222.4410176762074
173101,142.5727927626068,38431,222.2858369545419
181927,140.50102513645584,41285,222.75594041419401
172517,141.0806355315708,41521,223.90173647070156
177516,143.94841591743844,45153,224.0218590126902
184414,144.79552528549894,48859,223.8432018665957
186083,143.32095892693044,48152,224.01786010965276
189554,141.50140856958967,47167,224.61362817223906
204563,138.68101758382502,44927,223.9626950386182
189338,141.7836937117747,48620,224.66643356643357
188222,142.3808003315234,46082,224.0722841890543
202648,147.00780664008528,53991,225.05447204163656
196079,142.04478297012938,47614,224.0197840971143
211386,144.1272979289073,52008,224.76668974004
196844,148.6152791042653,57186,225.16225999370477
209223,145.0230662976824,55235,224.74403910563953
202754,141.27678368860788,49815,223.80688547626218
192029,139.61979180227988,42522,223.259888998636
183671,140.20902592134848,39798,223.10683953967535
184172,138.73324392415785,38686,223.0189474228403
189186,140.92739420464517,42375,223.82579351032447
189082,140.36129298399635,43748,224.65589284081557
184847,141.88258938473442,44874,223.83908276507555
177177,141.0654543196916,41377,223.88276095415327
178653,137.8991284781112,36344,223.12623816861105
178293,137.99888385971406,36735,223.54547434326935
171736,142.31612474961568,38790,223.97994328435163
178781,143.69036978202382,42129,224.07524508058583
187522,142.32555113533346,45363,223.97385534466414
180530,138.15353126904117,37860,225.10464870575805
187680,139.10630328218244,42798,225.7359456049348
182785,139.65494980441503,41728,226.20183090490798
187345,143.01953081213804,46663,225.8506739815271
186587,142.28735656824966,47062,225.92552377714503
180389,142.2680873002234,42056,225.3190745672437
197105,142.28270718652496,49025,226.26072412034677
197365,143.68501000684012,51512,225.90854558161206
203515,141.35812593666316,47925,227.72993218570684
206702,144.07041054271366,49416,227.32985267929416
206280,143.41031607523755,53671,227.00005589610777
216308,144.39947667215267,55249,226.54563883509203
216704,147.80890062020083,61758,226.66056219437158
209810,143.00485200896048,51741,225.73999342880887
198192,139.52310890449664,43963,225.21195095876078
192491,136.14420414460935,36248,224.9560527477378
191168,140.01265902243054,43042,224.85639607824916
181960,135.11438777753352,34068,223.4672713396736
175918,135.87206539410408,32450,223.0062557781202
179149,135.22108412550446,32358,224.2595030595216
178759,138.74470656022913,34673,223.47852796123786
178925,137.60358250663685,35669,223.17982001177492
174802,134.22980286266747,30468,223.19121701457266
171054,134.6070772972278,29989,223.81113074794092
170112,136.11267870579383,27844,222.59125843987934
170856,137.5637144730065,29670,221.85507246376812
180203,141.36526583908147,36673,222.0563902598642
191424,140.7960913991976,42210,224.24442075337598
222117,148.82407920150192,70612,226.7264770860477
157843,131.0592994304467,23506,223.64162341529823
192992,143.49584956889404,49032,223.80182329907
191153,140.3187969846144,40888,223.91168558012131
194099,140.44623619905306,41036,224.28938005653572
198913,140.86957111903195,43778,224.02912421764356
210094,139.09936504612222,41675,223.8802399520096
196934,138.99857820386526,40731,224.0792516756279
200120,141.19373875674594,43649,224.54897019404797
201600,141.56570436507937,43671,224.15280163037255
205740,141.44926606396422,43733,224.08627352342626
210311,142.70716700505443,52369,224.63715175008116
208725,144.65224577793748,53625,224.28988344988346
202375,144.57013465101915,52570,223.6869697546129
205417,142.28494233680757,49329,223.76942569279734
191580,144.09492118175174,49182,223.03013297547884
203378,143.61128047281417,50085,222.19734451432564
187992,142.91985829184222,42959,221.597942223981
188634,143.3185056776615,40058,221.95938389335464
198462,143.1028358073586,47436,222.61961379542964
194492,141.16379079859325,42605,222.27823025466495
191978,141.96660554855245,40704,222.08306308962264
187798,142.32306520836218,42647,221.78202452693037
186011,139.69366327797817,38242,221.64536373620626
185809,143.77089914912625,44642,222.25202723892298
206821,144.89422737536324,52393,223.19708739717137
201831,147.1718665616283,55272,222.12872702272398
203447,145.71123191789508,57714,223.84461309214402
195380,143.52961920360323,49004,222.0845849318423
191490,145.7488328372239,52212,223.11100896345667
191329,145.94688207224206,49992,222.74143863018082
196113,144.90706378465475,51779,223.00154502790707
191895,143.5633601709268,49180,222.63596990646604
195826,143.44978194928152,49200,222.77014227642277
196774,144.39002103936497,52892,223.13047341753006
199071,143.48934802156015,51468,222.59434988730862
200188,145.299113832997,53709,223.15894915191123
208751,142.70081101407897,51916,222.66834887125356
207968,144.71851438682873,56341,224.07468806020483
205843,146.17102354707228,55225,223.28456315074695
211614,146.63014261816326,58995,222.7466225951352
206621,147.7290256072713,57175,223.58023611718409
204489,146.06291780975994,54677,223.13054849388226
205617,145.00251924694942,54825,223.27618787049704
199405,142.3788972192272,46303,222.2719478219554
196032,144.56087271465884,49181,223.35645879506313
205696,141.90874397168636,50588,223.59523997786036
197465,147.54231889195555,54132,223.18780019212295
190568,141.5013171151505,43757,222.76933976278082
196335,140.8966867853414,47643,222.7212602061163
191787,144.33873515931737,48006,222.2634462358872
201265,142.55667900529153,47367,223.06240631663394
191007,145.28827739297512,51531,223.38435116725853
193550,143.74991475071042,53282,223.11662475132314
190166,144.68698400344962,50355,223.4581074371959
199058,140.39104683057198,47143,222.61826782343084
194270,141.65890255829515,47406,223.2473737501582
188722,145.01832854675132,49182,222.24061648570614
192279,143.37674941101213,45155,223.22048499612447
196817,143.66110142924646,50809,223.24775138262905
195062,142.75434989900646,47652,222.08719466129438
205099,139.41862222633947,46159,222.40273836088303
197870,145.77254763228382,53524,224.13763918989613
206986,145.81238827746805,54423,223.95999853003326
212331,144.35863816399865,55116,223.53634153421874
197193,147.31566029220104,55643,224.33235087971534
204108,144.07979109099105,49859,222.8372009065565
206568,145.22090546454436,56697,224.71912094114327
206422,143.86687949927818,50301,224.00954255382598
195329,147.46095561846934,55748,223.52931046853698
202495,143.38873552433392,49459,223.29800440769122
195570,142.11835148540163,45546,222.87542264962894
199796,141.41441270095498,47928,223.5206142547154
190885,143.3916441836708,47041,222.87757488148637
198629,146.36312925101572,52304,223.56726063016214
194640,143.88557850390464,49797,223.83446793983575
194455,143.523848705356,49224,223.61398911100275
189439,140.28765987996135,41469,222.98393981046084
190280,141.6966312802186,43694,223.4088433194489
202407,140.98624059444583,47551,223.9729974133036
205452,143.5882347214921,49204,223.95658889521178
202700,145.63922545633943,54133,224.26403487706204
209207,146.19908989660956,52857,224.20216811396787
195323,144.2474823753475,51724,224.52671873791664
192762,145.56789719965553,51878,224.81099888199236
199717,144.45285078385916,53885,224.67974389904427
200453,145.08074211910025,54438,223.55112237775083
196990,143.1050967054165,49542,224.23059222477897
206648,143.8501606596725,52322,223.59491227399565
205312,143.2885949189526,54384,225.4159127684613
211121,145.44877582050103,55972,224.59343957693133
209815,145.9847103400615,59050,225.0191532599492
210792,149.07454267714144,64519,226.17399525721106
212895,146.26432278822895,55550,226.0411701170117
221109,145.11121211710062,64822,225.42201721637716
218496,142.4439211701816,57842,224.51505826216246
215718,144.6477855348186,55950,224.78028596961573
194954,139.64040748073904,43881,223.6966796563433
186890,140.99227888062498,44975,223.94561423012786
181258,139.15433801542554,37792,222.9262013124471
178044,138.5544191323493,37315,223.45485729599358
177384,140.64651828800794,40897,223.68352201872997
183087,140.6421373445411,43780,223.1835541343079
183236,142.3518358837783,41196,223.5179386348189
183416,141.75194094299297,42033,223.40891680346394
190161,141.7261846540563,41591,223.3496669952634
184145,140.64384045181785,39780,223.5798139768728
199486,143.79996591239487,49316,224.4081636791305
219065,147.97483395339282,58901,224.38681855995654
221499,151.44479659050378,70094,225.54325619881874
180318,133.71416053860403,26922,222.75050144862936
185169,144.15079197921898,44863,224.09896796915052
213409,145.619406866627,55339,224.22078461844268
205692,145.8308830678879,53633,224.2386590345496
204011,144.20797407982903,52216,225.01892140340127
197349,144.4649732200315,47055,223.85053660609924
199541,143.3277120992678,45709,224.36793629263383
200921,143.70368453272678,44277,223.83284775391286
203315,140.8081843444901,43764,224.0582899186546
206583,141.08066491434437,45972,223.90805272774733
207371,141.9246664191232,50810,224.40208620350325
203088,142.21739836917988,47946,224.01261836232428
201110,145.52064044552733,52089,224.0810151855478
200882,143.51312213140054,52346,223.64121422840333
201943,144.2368341561728,51269,223.14345901031814
194655,143.5812488762169,46610,222.12892083243938
192295,141.10843755687876,43268,222.03575390588887
198528,143.14400991295938,48286,222.41705670380648
197176,140.6148212764231,38932,221.73027329703072
194762,142.70755588872572,43887,222.66065121790052
190017,142.3245972728756,42755,222.88663314232252
178981,140.47515658086613,34015,221.2159929442893
189923,139.6491051636716,40081,221.26451435842418
196359,142.0256010674326,42443,221.93475955988032
213116,147.4848017042362,57730,222.79766152780184
214073,146.90078618041508,55152,223.06083188279663
219339,147.83647686913864,60271,223.15513265086028
216455,148.75772793421265,61524,223.192851570119
208772,146.5934751786638,57420,223.366701497736
197590,142.54551849789968,48691,222.86473886344498
190385,142.77793418599154,44493,222.27660530870025
192633,139.58600551307407,42177,222.3452355549233
194205,145.94297778121057,49956,222.43470253823364
203147,143.5969125805451,46357,223.17744892896434
205857,142.8612240535906,48379,222.3971144504847
192111,140.84086803983115,43411,222.75103084471678
199536,140.0941233662096,43763,223.2587573978018
206129,143.8949444280038,51939,223.11232407246962
215143,140.3684061298764,47709,222.16447630426126
210620,147.34139682841135,59475,223.202421185372
213031,143.24989320803076,55497,222.50487413734075
198089,141.44878312273775,41299,221.6975471561055
188599,144.56985986139907,44113,222.19679006188653
204640,142.17615813135262,48617,222.29948371968652
194404,143.75455237546552,46064,222.1940343869399
202194,142.3706934923885,46008,222.35485133020345
206176,140.27522602048734,46540,222.77099269445637
206361,144.75517176210622,54481,223.14915291569537
211774,144.36840216457168,52828,222.13339516922844
206742,144.05134418744134,53637,223.1094020918396
201258,146.7791690268213,54090,222.89678313921243
197483,147.2416764987366,53767,223.42460989082522
202413,143.10185610608013,48432,222.60906012553684
195727,142.41447015485855,45219,222.1808974103806
199443,143.491293251706,48972,223.10350812709302
194963,144.0651251775978,48455,222.85601073160666
201221,142.3246082665328,47966,222.53504565734062
189719,144.2358488079739,47374,222.50369400937223
194706,143.85015870081045,47786,222.98072657263634
200858,141.6884266496729,48792,223.36915887850466
200441,139.7351739414591,45203,222.11284649248944
196947,138.80412496763088,42903,221.28177516723773
184516,143.786294955451,45079,222.07340446771224
195753,142.77699958621324,47302,223.1915141008837
195502,142.76139886036972,50066,222.42118403707107
191330,144.53864004599384,52665,222.6201272192158
199462,144.50808675336657,52774,223.3942661158904
197394,143.52631792253058,50664,223.1434943944418
209390,143.12460002865467,53727,223.47205315763023
198680,139.97297161264345,43226,222.85742377272936
192472,142.3919894841847,45899,223.42462798753786
193482,142.4680848864494,45703,222.9181891779533
190982,141.8447864196626,46564,223.29232883772872
192617,143.33065098096222,48583,223.22507873124343
203419,148.46293119128498,55415,223.8874492465939
201224,144.3727438078957,52243,223.50950366556285
203805,147.79397953926548,54187,223.52137966670972
200275,147.7289676694545,55399,223.0544594667774
205014,144.95292516608623,53827,224.45623943374144
213259,147.02231089895386,58282,224.88148999691157
215373,149.21001704020466,65529,224.96755634909735
214538,148.2916266582144,62417,224.581027604659
207546,148.14908984032456,59215,225.1345942750992
206177,145.23422108188595,57266,224.216550832955
209948,146.16994684398043,57263,224.24977734313606
207485,143.89802636335156,51684,224.0764259732219
198551,145.7515399066235,52778,223.82955019136762
203788,142.73046008597169,51953,223.62747098338883
209391,144.74886217650234,57166,223.5637091977749
207224,142.20715747210747,49550,223.7255095862765
205209,140.25110497102955,50938,223.62729200204168
210161,139.1713210348257,48341,223.74520593285203
208406,139.04416379566808,50343,223.2969032437479
197134,144.04803839013056,52407,223.21504760814395
199179,142.62897192977172,48854,223.34521226511646
198720,140.9860054347826,46569,223.06656788850952
195745,138.88969833201358,41197,221.75910867296162
181601,138.43252515129322,35080,221.7104047890536
176377,132.7193001355052,27378,221.29319161370444
184343,140.5017494561768,39961,222.0280023022447
185131,141.1784736213816,40279,222.3480721964299
190765,142.63289911671427,44483,221.555852797698
184975,142.77109339099877,41288,222.71081185816703
188647,141.90038537586074,43459,222.950251961619
185835,141.56260123227594,40070,222.64467182430747
190004,145.4841740173891,44525,222.46549129702413
204993,147.91021644641523,55242,224.30967379892112
213441,147.76449698043018,57445,224.38821481417008
226538,149.59834994570448,67568,224.9483335306654
220968,148.21393595452736,64576,223.61521308225966
177703,142.5353145416791,39748,224.0421153265573
215198,146.28619225085734,57585,224.28281670573935
196025,143.28889172299452,49414,223.8428178249079
196805,142.18267828561267,46876,223.40922860312313
198034,144.23482836280638,47496,222.78099208354388
199894,140.75949753369287,44580,223.11563481381785
202142,142.20011180259422,48863,222.9740703599861
197192,140.7290610166741,43530,222.82830232023892
190171,141.6514505366223,43637,223.46747026605863
198555,142.99771851628012,47763,223.5218474551431
202672,141.70227263756217,47271,223.42668866747053
202546,140.0302795414375,44638,224.51621936466688
193605,140.61171457348726,39623,222.91401458748706
194815,139.33045196725098,41637,222.3902058265485
182681,137.93118605656855,33944,221.6833608296017
200005,139.89845753856153,44684,222.17829648196224
195930,137.7227326085847,40789,221.78226972958396
194451,139.71994487043008,40181,222.55249993778153
208700,143.26439865836127,48411,222.4616512776022
200245,139.90600014981646,44006,222.04413034586193
199707,139.89814578357294,41174,221.54238111429544
189093,141.4256318319557,41170,221.72103473402964
201401,143.96239343399486,47039,222.429197049257
209431,144.16733912362545,51541,222.49935003201335
210572,142.3663450031343,49664,222.77669942010309
212900,146.44427900422733,56217,223.23176263407865
221255,146.84455492531242,60143,223.53238115823953
216581,144.23375550025165,56954,223.24667275345016
205812,140.8912405496278,50056,223.54067444462203
199493,141.23805346553513,44975,222.81278488048915
203736,140.63035006086307,44122,222.26948007796565
194314,141.78325287936022,45249,222.8394660655484
197554,142.33309373639614,45796,222.9303432614202
201194,143.28682266866807,53621,223.05458682232708
194139,139.26644826644826,43094,221.9795331136585
200274,140.95969521755197,44805,222.75924561990848
199458,138.00397076076166,40519,222.03995656358745
195567,142.4984429888478,44637,222.4979501310572
201932,141.5791751678783,45758,222.3899208881507
198027,140.63703939361804,44507,221.98344080706406
192885,137.21848251548852,35567,220.38428880704024
189416,138.13755437766608,38709,221.22408225477278
187432,137.36683170429808,36240,221.3169701986755
198674,138.49762424876934,41113,221.98813027509547
195163,142.64254494960622,46337,222.4532231262274
196950,139.40085300837777,41462,221.44421397906518
204293,144.27081691492123,48173,221.61698461793952
206576,142.0068546200914,45985,222.1941720126128
204964,142.26815440760328,44757,221.32636235672632
208021,143.3505655678994,49548,221.31744974570114
206855,143.927799666433,51458,222.33009444595592
200476,144.42122747860094,46010,221.7759182786351
199098,142.17284955147716,46294,221.83918002332916
199436,142.75560580837964,51155,222.33934121786726
194626,141.55657517495092,44560,222.2311041292639
191661,142.71108884958338,42355,221.64528390980993
192237,141.45591119295452,45334,222.6237922971721
187113,139.9968094146318,39837,222.04563596656374
197365,144.51873432472829,51702,222.42062202622722
192434,141.96920502613884,46798,222.25947690072226
192508,140.1527884555447,47207,222.16044230728494
181861,142.12424324071682,40212,222.07731522928478
193625,143.14583860555197,47463,222.81412890040664
192669,140.96762841972503,44675,221.65213206491327
196478,144.19137511578904,50989,222.29675027947204
202462,144.15414744495263,51691,222.1441256698458
200112,144.39429419525067,52615,223.18409198897652
198570,142.35819106612277,48435,222.59634561783835
188211,141.56868089537807,43295,222.2409747083959
191834,140.27137003867927,43511,222.31231182919262
202988,135.9944676532603,35402,221.9650867182645
187954,141.30687827872777,41266,222.17108515484904
195491,144.9390150953241,50174,223.26944234065454
201185,144.99339413972214,54598,222.7884537895161
196321,142.19009173751152,45999,223.12304615317726
202136,145.4229132861044,55786,223.30043380059513
209278,145.75819723047812,54260,223.2454847032805
209335,149.61053813265818,61071,223.8219776980891
203603,148.67789276189447,59512,224.03629520096788
215191,147.7612493087536,62842,224.73880525763025
219777,148.24781938055392,63186,224.69467920108886
219176,149.28857174143155,63767,224.8650242288331
214426,148.1757156314999,61314,224.6263169912255
208971,145.87041264098846,57040,224.57170406732118
205017,145.14993878556413,55754,224.11272733794885
202264,143.62411996202982,51318,223.9279395144004
197128,144.24386185625585,51709,223.24318783964108
194807,145.24288654925132,52957,223.54011745378327
206880,142.89241589327145,53961,224.18865476918515
194953,145.03784501905588,52877,223.27966790854248
199558,143.98782308902676,52749,223.10049479610987
199602,144.93168906123185,49047,222.77739719045
203452,142.68155142244854,54195,223.6916320693791
205870,141.54769028998882,51440,224.0937791601866
212827,141.63947713401026,51268,224.34643442303192
199258,139.76914352246837,48230,223.07312875803441
187741,140.97088009545064,43617,222.53747392071898
198057,140.41072519527208,46908,223.54862709985503
188085,139.68627482255363,39638,222.233160098895
202818,137.77357532368922,44648,223.05503046049094
192112,143.58619971683186,45197,223.27145607009314
184373,142.9667521817186,44149,223.19031008629867
195604,139.79691621848224,43655,223.1765662581606
195549,144.46578095515702,49841,223.59776087959713
207725,143.89794680466963,50110,223.65605667531432
209365,143.71515296252954,54648,224.1096837944664
211793,147.17037390282022,58839,225.34269787046006
214206,148.0086832301616,62176,224.58032038085435
222097,148.81154630634362,67280,224.8064803804994
187530,143.35118647683038,46489,223.38802727526942
189077,146.4425498606388,48190,224.50834197966384
204435,144.44636681585834,54607,224.71750874430018
203391,143.1669739565664,52247,224.4215553046108
192638,142.71282405340588,47141,222.9560891792707
196398,142.84958604466442,49167,223.7497915268371
202833,139.69354592201466,48793,224.1034164736745
197527,139.89304753274237,47479,224.3647717938457
200352,139.62809954480116,45385,223.5229040431861
